Manx,English
,
,
"13 As doort Yeesey rish y captan-keead, Immee royd, as ’naght myr t’ow er chredjal, myr shen dy jig oo jeh. As va e er-mooinjerey er ny leihys ayns yn oor keddyn. ","13 And Jesus said unto the centurion, Go thy way; and as thou hast believed, so be it done unto thee. And his servant was healed in the selfsame hour."
,
,
,
,
"14 ¶ As tra va Yeesey er jeet stiagh ayns thie Pheddyr, honnick e Moir y Ven echey ny lhie as ching ayns y chiassaghey. ","14 And when Jesus was come into Peter's house, he saw his wife's mother laid, and sick of a fever."
"15 As venn e rish y laue eck, as daag y chiassaghey ee: as hug ee e headdagh y mee, as ren ee ad y hirveish. ","15 And he touched her hand, and the fever left her: and she arose, and ministered unto them."
,
"16 ¶ Tra va’n fastyr er jeet, hug ad lieu huggey ymmodee va drogh spyrrydyn ayndoo, as deiyr e magh ny spyrrydyn lesh fockle, as laanee e ooilley ny va ching. ","16 When the even was come, they brought unto him many that were possessed with devils: and he cast out the spirits with his word, and healed all that were sick:"
"17 Dy voddagh shen ve cooilleenit va loarit liorish Esaias y Phadeyr, gra, Ghow e hene er nyn aslaintyn, as dymmyrk e nyn jingyssyn. ","17 That it might be fulfilled which was spoken by Esaias the prophet, saying, Himself took our infirmities, and bare our sicknesses."
,
,
"18 Nish tra honnick Yeesey earrooyn moarey dy leih my-geart y mish, hug e sarey dy gholl gys y cheu elley. ","18 Now when Jesus saw great multitudes about him, he gave commandment to depart unto the other side."
,
"19 As haink scrudere dy row huggey, as doort e rish, Vainshter, eiyryms ort raad erbee dy jeu. ","19 And a certain scribe came, and said unto him, Master, I will follow thee whithersoever thou goest."
"20 As doort Yeesey rish, Ta tuill ec ny shynnee, as idd ec eeanlee’n aer, agh ec Mac y dooinney cha vel boal dy chur e chione ayn. ","20 And Jesus saith unto him, The foxes have holes, and the birds of the air have nests; but the Son of man hath not where to lay his head."
,
,
"21 As doort fer elley jeusyn va sheer geyrt er, rish, Hiarn, cur kied dou hoshiaght goll thie, dy oanluckey my ayr[†]. ","21 And another of his disciples said unto him, Lord, suffer me first to go and bury my father."
"22 Agh doort Yeesey rish, Eiyr orryms, as lig da ny merriu nyn merriu y oanluckey. ","22 But Jesus said unto him, Follow me; and let the dead bury their dead."
,
"23 ¶ As tra ve er ghoall luingys, hie yn vooinjer va sheer geyrt er marish. ","23 And when he was entered into a ship, his disciples followed him."
,
,
"24 As cur-my-ner, dirree sterrym moar ayns y cheayn, ayns wheesh as dy row yn long coodit rish ny tonnyn; agh ve eshyn ny chadley. ","24 And, behold, there arose a great tempest in the sea, insomuch that the ship was covered with the waves: but he was asleep."
,
,
"25 As haink adsyn va sheer geyrt er huggey, as ghooisht ad e, gra, Hiarn, saue shin, bee mad callit. ","25 And his disciples came to him, and awoke him, saying, Lord, save us: we perish."
,
,
"26 As doort e roo, cre’n fa ta shiu agglagh, shiuish dy chredjue moal? Eisht dirree e seose, as smaghtee e ny geayghyn as y faarkey, as va kuiney woar ayn. ","26 And he saith unto them, Why are ye fearful, O ye of little faith? Then he arose, and rebuked the winds and the sea; and there was a great calm."
,
,
,
"27 Agh ghow ny deney yyndyss, gra, Cre’n keint dy ghooinney e shoh, dy vel ny eer geayghyn as y faarkey cur bialys da! ","27 But the men marvelled, saying, What manner of man is this, that even the winds and the sea obey him!"
,
,
"28 ¶ As tra ve er jeet gys y cheu elley gys cheer ny Gergesenee, haink daa ghooinney va drogh spyrrydyn ayndoo, magh ny whail, veih mastey ny hoaiaghyn, as cha keoie shen va’d, nagh by loys da dooinney erbee goll shiaghey yn raad shen. ","28 And when he was come to the other side into the country of the Gergesenes, there met him two possessed with devils, coming out of the tombs, exceeding fierce, so that no man might pass by that way."
,
,
,
,
,
"29 As cur-my-ner deie ad, gra, Cre’n eie t’ayd orrin, Yeesey Vac Yee? vel oo er jeet dy nyn dorchaghey roish y tra? ","29 And, behold, they cried out, saying, What have we to do with thee, Jesus, thou Son of God? art thou come hither to torment us before the time?"
,
,
30 As va foddey vow griagh moar dy vuckyn fo bochillyn. ,30 And there was a good way off from them an herd of many swine feeding.
"31 As ghuee ny drogh spyrrydyn er, gra, My eiyrys oo shin magh, cur kied dooin goll stiagh ayns ny muckyn. ","31 So the devils besought him, saying, If thou cast us out, suffer us to go away into the herd of swine."
"32 As doort e roo, Gow-jee reue, as tra va’d er jeet ass ny deney, hie ad stiagh ayns y ghriagh dy vuckyn; as cur-my-ner, roie yn slane ghriagh gouyr nyn mullee, lesh yn ughtagh gys y cheayn, as va’d baiht ayns ny ushtaghyn. ","32 And he said unto them, Go. And when they were come out, they went into the herd of swine: and, behold, the whole herd of swine ran violently down a steep place into the sea, and perished in the waters."
,
,
,
"33 As roie ny bochillyn rowe, as haink ad gys yn ard-valley, as dinsh ad dy chooilley nee, as my-chione ny deney va ny drogh spyrrydyn ayndoo. ","33 And they that kept them fled, and went their ways into the city, and told every thing, and what was befallen to the possessed of the devils."
,
,
,
"34 As cur-my-ner, haink y slane ard-valley magh quail Yeesey, as tra honnick ad e, ghuee ad er, e dy gholl roish ass ny ardjyn oc. ","34 And, behold, the whole city came out to meet Jesus: and when they saw him, they besought him that he would depart out of their coasts."
,
CAB. IX.,Matthew Chapter 9 
"1 As ghow e luingys, as hioil e harrish, as haink e gys e ard-valley hene. ","1 And he entered into a ship, and passed over, and came into his own city."
,
"2 As cur-my-ner hug ad lieu huggey dooinney va ching jeh’n chingys-cra, ny lhie er lhiabbee: as hug Yeesey tastey da’n chredjue oc, as doort e rishyn va ching jeh’n chingys-cra, Vac, bee dy yien mie, ta dty pheccaghyn er nyn leih dhyt. ","2 And, behold, they brought to him a man sick of the palsy, lying on a bed: and Jesus seeing their faith said unto the sick of the palsy; Son, be of good cheer; thy sins be forgiven thee."
,
"3 As cur-my-ner, doort shiartance jeh ny scruderyn roo hene, Te shoh loart goan mollaghtagh. ","3 And, behold, certain of the scribes said within themselves, This man blasphemeth."
,
"4 As hoig Yeesey ny smooinaghtyn oc, as doort e, Cre’n fa ta drogh smooinaghtyn ayns ny creeaghyn eu? ","4 And Jesus knowing their thoughts said, Wherefore think ye evil in your hearts?"
"5 Son quoi sassey dy ghra, Ta dty pheccaghyn er nyn leih dhyt? ny dy ghra, Irree seose as shooil? ","5 For whether is easier, to say, Thy sins be forgiven thee; or to say, Arise, and walk?"
"6 Agh dy vod fys y ve eu, dy vel pooar ec mac y dooinney er y talloo, dy leih peccaghyn, (eisht doort e rishyn va ching jeh’n chingys-cra) Irree, trog liat dty lhiabbee, as gow royd gys dty hie. ","6 But that ye may know that the Son of man hath power on earth to forgive sins, (then saith he to the sick of the palsy,) Arise, take up thy bed, and go unto thine house."
,
,
,
"7 As dirree e seose, as jimmee e gys e hie. ","7 And he arose, and departed to his house."
"8 Agh tra honnick y pobble shoh, ghow ad yyndyss, as hug ad moylley da Jee, v’er choyrt leid y phooar da deney. ","8 But when the multitudes saw it, they marvelled, and glorified God, which had given such power unto men."
,
,
,
"9 ¶ As tra va Yeesey er gholl veih shen, honnick e dooinney va enmyssit Mian, ny hoie ec board y cheesh: as doort e rish, Eiyr orryms. As dirree e seose as deiyr e er. ","9 And as Jesus passed forth from thence, he saw a man, named Matthew, sitting at the receipt of custom: and he saith unto him, Follow me. And he arose, and followed him."
,
,
"10 ¶ As haink eh gy kione, myr va Yeesey ny hoie ec bee ayns y thie, cur-my-ner, haink ymmodee publicanee as peccee, as hoie ad sheese marishyn as marish y vooinjer va sheer geyrt er. ","10 And it came to pass, as Jesus sat at meat in the house, behold, many publicans and sinners came and sat down with him and his disciples."
,
,
,
,
"11 Tra honnick ny Phariseyn shoh, doort ad roosyn va sheer marish, Cre’n fa ta’n mainshter eu gee marish publicanee as peccee? ","11 And when the Pharisees saw it, they said unto his disciples, Why eateth your Master with publicans and sinners?"
"12 Agh cheayl Yeesey ad, as doort e roo, Cha vel feme ocsyn ta slane er y lhee, agh ec sleih chingey. ","12 But when Jesus heard that, he said unto them, They that be whole need not a physician, but they that are sick."
"13 Agh gow-jee shiuish as ynsee-jee cre ta dy ve toiggit liorish y raa shoh, Ta mee ny sbooie er myghin ny oural: son cha daink mish dy emagh er y vooinjer chairagh, agh er peccee gys arrys. ","13 But go ye and learn what that meaneth, I will have mercy, and not sacrifice: for I am not come to call the righteous, but sinners to repentance."
,
,
,
,
"14 ¶ Eisht haink huggey adsyn va sheer geyrt er Ean, as doort ad, Cre’n fa ta shinyn as ny Phariseyn trostey dy mennick, agh cha vel adsyn ta geyrt orts trostey? ","14 Then came to him the disciples of John, saying, Why do we and the Pharisees fast oft, but thy disciples fast not?"
,
,
,
"15 As doort Yeesey roo, Vod ny caarjyn ta marish dooinney’n phoosee ayns e hiamyr ve er drogh yien, choud as ta dooinney’n phoosee mâroo? agh hig ny laghyn, tra vees dooinney’n phoosee er ny ghoal ersooyl vow, as shen y tra nee ad trostey. ","15 And Jesus said unto them, Can the children of the bridechamber mourn, as long as the bridegroom is with them? but the days will come, when the bridegroom shall be taken from them, and then shall they fast."
,
,
,
,
,
"16 Cha vel dooinney erbee cur peesh dy eaddagh lajer er shen gharmad, son ta’n pheesh goall y laane ass y gharmad, as te rapit ny smessey ny ve. ","16 No man putteth a piece of new cloth unto an old garment, for that which is put in to fill it up taketh from the garment, and the rent is made worse."
,
,
,
,
"17 Cha-moo ta sleih coyrt feeyn noa ayns shen voteilyn[‡]: er nonney ta ny boteilyn brishey, as ta’n feeyn deartit, as ta ny boteilyn dy choall orroo; agh ta’d cur feeyn noa ayns boteilyn noa, as ta’d nyn neesht sauchey. ","17 Neither do men put new wine into old bottles: else the bottles break, and the wine runneth out, and the bottles perish: but they put new wine into new bottles, and both are preserved."
,
,
,
"18 ¶ Choud as ve loart ny goan shoh roo, cur-my-ner, haink fer-reil as hug e ooashley da, gra, Ta m’inneen nish er gheddyn baase: agh tar as cur dty laue urree, as bee ee bio reesht. ","18 While he spake these things unto them, behold, there came a certain ruler, and worshipped him, saying, My daughter is even now dead: but come and lay thy hand upon her, and she shall live."
,
"19 As dirree Yeesey as deiyr e er, as myr shen ren yn vooinjer va sheer geyrt er. ","19 And Jesus arose, and followed him, and so did his disciples."
,
"20 (As cur-my-ner haink ben cheu-y-choolloo, va doghanit rish roie-folley choud as daa vlein jeig, as venn ee rish oirr e gharmad. ","20 And, behold, a woman, which was diseased with an issue of blood twelve years, came behind him, and touched the hem of his garment:"
"21 Son doort ee cheu-stie jee hene, My oddym agh bentyn rish e gharmad, beeym er my leihys. ","21 For she said within herself, If I may but touch his garment, I shall be whole."
,
,
"22 Agh hyndaa Yeesey my-geart, as tra honnick e ee, doort e, Inneen, bee dy yien mie; ta dty chredjue er dty laanaghey. As va’n ven er ny leihys veih yn oor shen.) ","22 But Jesus turned him about, and when he saw her, he said, Daughter, be of good comfort; thy faith hath made thee whole. And the woman was made whole from that hour."
,
,
,
"23 As tra va Yeesey er jeet stiagh ayns thie yn fer-reil as tra honnick e yn vooinjer va janoo kiaull, as y cheshaght ooilley bun-rish-kyn. ","23 And when Jesus came into the ruler's house, and saw the minstrels and the people making a noise,"
,
,
,
"24 Doort e roo, scugh-jee ass y raad, son cha vel y ven-aeg marroo, agh ny cadley. As hie ad son craidey mish. ","24 He said unto them, Give place: for the maid is not dead, but sleepeth. And they laughed him to scorn."
,
,
"25 Agh tra va’n sleih er nyn eyrt magh, hie e stiagh, as ghow e ee er laue as dirree yn ven-aeg seose. ","25 But when the people were put forth, he went in, and took her by the hand, and the maid arose."
"26 As hie goo magh jeh shoh, trooid ooilley’n cheer. ",26 And the fame hereof went abroad into all that land.
"27 ¶ As tra va Yeesey er gholl veih shen, deiyr daa ghooinney doall er, gemagh as gra, Jean chymmey orrin, vac Ghavid. ","27 And when Jesus departed thence, two blind men followed him, crying, and saying, Thou Son of David, have mercy on us."
,
,
"28 As tra ve er jeet stiagh ayns y thie, haink ny deney doall huggey: as doort Yeesey roo, Vel shiu credjal dy vel mish able shoh y yanoo? Doort adsyn rish, Ta, Hiarn. ","28 And when he was come into the house, the blind men came to him: and Jesus saith unto them, Believe ye that I am able to do this?They said unto him, Yea, Lord."
,
,
,
,
"29 Eisht venn e rish ny sooyllyn oc, gra, Cordail rish nyn gredjue, dy row nyn aghin eu. ","29 Then touched he their eyes, saying, According to your faith be it unto you."
"30 As va ny sooyllyn oc er nyn vosley, as hug Yeesey currym geyr daue, gra, Jeagh-jee nagh vow dooinney erbee fys er. ","30 And their eyes were opened; and Jesus straitly charged them, saying, See that no man know it."
,
,
"31 Agh tra var adsyn er gholl rowe, hug ad magh yn goo echey trooid ooilley’n cheer shen. ","31 But they, when they were departed, spread abroad his fame in all that country."
"32 ¶ Erreish daue shoh v’er gholl ersooyl, cur-my-ner hug ad lieu huggey dooinney balloo, va drogh spyrryd ayn. ","32 As they went out, behold, they brought to him a dumb man possessed with a devil."
,
"33 As tra va’n drogh spyrryd er ny eyrt ass, ren y balloo loart: as ghow yn pobble yyndyss, gra, Cha row rieau leid shoh er ny akin ayns Israel. ","33 And when the devil was cast out, the dumb spake: and the multitudes marvelled, saying, It was never so seen in Israel."
,
,
,
"34 Agh doort ny Phariseyn, Liorish prince ny drogh spyrrydyn te tilgey magh drogh spyrrydyn. ","34 But the Pharisees said, He casteth out devils through the prince of the devils."
"35 As hie Yeesey my-geart ooilley ny ard-valjyn as ny baljyn beggey oc, gynsaghey ayns ny kialteenyn oc, as preacheil sushtal yn reeriaght, as leihys dy chooilley hingys as dy chooilley ghoghan mastey’n pobble. ","35 And Jesus went about all the cities and villages, teaching in their synagogues, and preaching the gospel of the kingdom, and healing every sickness and every disease among the people."
,
,
,
"36 ¶ Agh tra honnick e yn chaglym moar dy leih, ve er ny veyghey lesh chymmey orroo, er-yn-oyr dy row ad ass cree, as nyn lhie noon as noal, myr kirree fegooish bochilley. ","36 But when he saw the multitudes, he was moved with compassion on them, because they fainted, and were scattered abroad, as sheep having no shepherd."
,
"37 Eisht doort e roosyn va sheer geyrt er, Ta’n fouyr dy jarroo palchey, agh ny labreeyn beggan. ","37 Then saith he unto his disciples, The harvest truly is plenteous, but the labourers are few;"
"38 Guee-jee shiuish er-y-fa shen er Chiarn y fouyr, e dy chur magh labreeyn gys y fouyr echey. ","38 Pray ye therefore the Lord of the harvest, that he will send forth labourers into his harvest."
,
CAB. X.,Matthew Chapter 10 
"1 As tra ve er nemagh er e ghaa ostyl jeig huggey, hug e daue pooar harrish spyrrydyn niau-ghlen, dyn eyrt magh ad, as dy [leihys dy chooilley hingys, as dy] chooilley ghoghan. ","1 And when he had called unto him his twelve disciples, he gave them power against unclean spirits, to cast them out, and to heal all manner of sickness and all manner of disease."
,
,
,
,
"2 As shoh va enmyn yn daa ostyl yeig; yn chied er, Simon ta enmyssit Peddyr, as Andreays e vraar. Jamys mac Zebedee, as Ean y braar echyssyn, ","2 Now the names of the twelve apostles are these; The first, Simon, who is called Peter, and Andrew his brother; James the son of Zebedee, and John his brother;"
,
,
,
"3 Philip as Bartholomew, Thomas, as Mian yn publican, Jamys mac Alpheus, as Lebbeus va slennooit Thaddeus. ","3 Philip, and Bartholomew; Thomas, and Matthew the publican; James the son of Alphaeus, and Lebbaeus, whose surname was Thaddaeus;"
,
,
"4 Simon yn Canaanite, as Yuase Iscariot, ren myrgeddyn e y vrah. ","4 Simon the Canaanite, and Judas Iscariot, who also betrayed him."
"5 Yn ghaa yeig shoh hug Yeesey magh, as doardee e daue, gra, Ny gow-jee ayns raad ny Ashoonyn quaagh, ny gys ard-valjyn ny Samaritanee. ","5 These twelve Jesus sent forth, and commanded them, saying, Go not into the way of the Gentiles, and into any city of the Samaritans enter ye not:"
6 Agh gow-jee hoshiaght gys kirree cailjey thie Israel. ,6 But go rather to the lost sheep of the house of Israel.
"7 As myr vees shiu goll, jean-jee preacheil, gra, Ta reeriaght Niau er-gerrey. ","7 And as ye go, preach, saying, The kingdom of heaven is at hand."
"8 Slaanee-jee sleih chingey, glen-jee ny louranee, jean-jee ny merriu y vioghey, tilg-jee magh drogh spyrrydyn: nastee ta shiu er gheddyn, as dy nastee cur-jee veu. ","8 Heal the sick, cleanse the lepers, raise the dead, cast out devils: freely ye have received, freely give."
,
,
,
"9 Ny cur-jee lieu aer, ny argid, ny prash ayns ny sporranyn eu: ","9 Provide neither gold, nor silver, nor brass in your purses,"
,
"10 Ny stoyr dy vee son y raad, ny daa chooat, ny braagyn, ny luirg (son ta’n obbree feeu e veaghey.) ","10 Nor scrip for your journey, neither two coats, neither shoes, nor yet staves: for the workman is worthy of his meat."
"11 As ard-valley ny balley erbee dy jed shiu stiagh ayn, fenee-jee quoi ayn ta feeu, as marishyn furree-jee, derrey hed shiu reue. ","11 And into whatsoever city or town ye shall enter, enquire who in it is worthy; and there abide till ye go thence."
,
,
"12 As tra vees shiu goll stiagh ayns thie, bannee-jee daue. ","12 And when ye come into an house, salute it."
"13 As my vees y thie feeu, lig da’n shee eu cheet er: agh mannagh bee eh feeu, lig da’n shee eu chyndaa hiu hene reesht. ","13 And if the house be worthy, let your peace come upon it: but if it be not worthy, let your peace return to you."
"14 As quoi-erbee nagh jean nyn mea y oltaghey, as nagh der geill da ny goan eu, tra aagys shiu yn thie ny’n ard-valley shen, crie-jee yn joan jeh ny cassyn eu. ","14 And whosoever shall not receive you, nor hear your words, when ye depart out of that house or city, shake off the dust of your feet."
"15 Dy firrinagh ta mee gra riu, dy vow cheer Sodom as Gomorrah ny smoo dy foar, ec laa ny briwnys, ny yiow yn ard-valley shen. ","15 Verily I say unto you, It shall be more tolerable for the land of Sodom and Gomorrha in the day of judgment, than for that city."
,
,
"16 ¶ Cur-my-ner ta mish dyn goyrt shiu magh, myr kirree mastey moddee-oaldey. Bee-jee er-y-fa shen creeney myr ard-nieughyn, as gyn loght myr calmanyn. ","16 Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves."
,
,
,
"17 Agh cur-jee twoai jeh deney, son livrey-ee ad shiu seose gys ny coonceilyn as custee ad shiu ayns ny kialteenyn oc. ","17 But beware of men: for they will deliver you up to the councils, and they will scourge you in their synagogues;"
,
"18 As bee shiu er nyn goyrt fenish kianoortyn as reeaghyn er y choontey ayms, dy vod oyr y ve eu, fenish y ymmyrkey[§] dauesyn as da ny Ashoonyn quaagh. ","18 And ye shall be brought before governors and kings for my sake, for a testimony against them and the Gentiles."
,
,
"19 Agh tra livrey-ys ad shiu seose, ny bee-jee imneagh kys ny cre nee shiu y loart, son bee eh er ny choyrt diu ayns yn oor keddyn, cre nee shiu y loart. ","19 But when they deliver you up, take no thought how or what ye shall speak: for it shall be given you in that same hour what ye shall speak."
,
,
"20 Son cha nee shiuish ta loart, agh spyrryd yn Ayr eu ta loart ayndiu. ","20 For it is not ye that speak, but the Spirit of your Father which speaketh in you."
"21 As livrey-ee yn derrey vraar yn braar elley gys baase, as yn ayr y liannoo; as nee cloan girree seose noi nyn ayr as nyn moir, as deyree[**] ad ad gys baase. ","21 And the brother shall deliver up the brother to death, and the father the child: and the children shall rise up against their parents, and cause them to be put to death."
,
"22 As ver dy chooilley ghooinney feoh diu, kyndagh rish yn ennym ayms: agh eshyn nee fannaghtyn gys y jerrey, bee e er ny hauail. ",22 And ye shall be hated of all men for my name's sake: but he that endureth to the end shall be saved.
"23 Agh tra vees ad janoo tranlaase erriu ’sy derrey ard-valley, roie-jee shiuish er-chea gys ard-valley elley: son dy firrinagh ta mee gra riu, dy bee mac y dooinney er jeet[††], roish my bee shiu er gholl harrish ard-valjyn Israel. ","23 But when they persecute you in this city, flee ye into another: for verily I say unto you, Ye shall not have gone over the cities of Israel, till the Son of man be come."
"24 Cha vel yn scoyllar er-skyn e vainshter, ny’n chiarvaant er-skyn e hiarn. ","24 The disciple is not above his master, nor the servant above his lord."
,
"25 Slioyr da’n scoyllar dy ve myr e vainshter, as da’n chiarvaant myr e hiarn: my ta’d er chaeu Beelzebub er mainshter y thie, cre woad smoo nee ad e vooinjer y oltooan? ","25 It is enough for the disciple that he be as his master, and the servant as his lord. If they have called the master of the house Beelzebub, how much more shall they call them of his household?"
,
,
,
"26 Ny gow-jee er-y-fa shen aggle rowe: son cha vel nee erbee follit, nagh jig gys soilshey, ny nee erbee kellit nagh jig magh. ","26 Fear them not therefore: for there is nothing covered, that shall not be revealed; and hid, that shall not be known."
,
,
"27 Shen ta mish dy insh diu ayns y dorraghys, loar-jee shiuish jeh ayns y toilshey, as ny ta shiu er chlashtyn ayns y chleash eu voyms, jean-jee y phreacheil er mullagh ny thiyn. ","27 What I tell you in darkness, that speak ye in light: and what ye hear in the ear, that preach ye upon the housetops."
,
,
,
,
"28 As ny bee-jee agglagh rowesyn varrys y corp, agh nagh jiarg er yn annym y varroo: agh bee-jee ayns aggle smoo roishyn, oddys corp as annym neesht y stroie ayns Nivrin. ","28 And fear not them which kill the body, but are not able to kill the soul: but rather fear him which is able to destroy both soul and body in hell."
,
,
,
29 Nagh vel daa sparrow er nyn greck son farling? as cha duitt annane oc marroo er y talloo fegooish oardaghey’n Ayr eu. ,29 Are not two sparrows sold for a farthing? and one of them shall not fall on the ground without your Father.
,
,
30 Agh ta eer renaigyn nyn ging ooilley er nyn earroo. ,30 But the very hairs of your head are all numbered.
"31 Ny bee-jee shiuish er-y-fa shen ayns aggle, ta ny smoo dy ve soit jiu, ny jeh ymmodee sperriu. ","31 Fear ye not therefore, ye are of more value than many sparrows."
"32 Quoi-erbee er-y-fa shen ghoys rhyms kiongoyrt rish deney, goyms rishyn myrgeddyn kiongoyrt rish my Ayr t’ayns niau. ","32 Whosoever therefore shall confess me before men, him will I confess also before my Father which is in heaven."
,
"33 Agh quoi-erbee obbys mish kiongoyrt rish deney, eshyn neems myrgeddyn y obbal kiongoyrt rish my Ayr t’ayns niau. ","33 But whosoever shall deny me before men, him will I also deny before my Father which is in heaven."
,
"34 Ny smooinee-jee dy daink mish dy chur liam shee gys y talloo, cha daink mee dy chur liam shee, agh cliwe. ","34 Think not that I am come to send peace on earth: I came not to send peace, but a sword."
,
,
"35 Son ta mish er jeet dy scarrey dooinney veih e ayr, as yn inneen veih e moir, as y ven chlewn veih e moir ’sy leigh. ","35 For I am come to set a man at variance against his father, and the daughter against her mother, and the daughter in law against her mother in law."
,
,
36 As noidjyn dooinney vees adsyn jeh’n lught-thie echey hene. ,36 And a man's foes shall be they of his own household.
"37 Eshyn ta ny sgraihee er ayr ny moir ny orryms, cha vel e feeu jeem: as eshyn ta ny sgraihee er mac ny inneen ny orryms, cha vel e feeu jeem. ",37 He that loveth father or mother more than me is not worthy of me: and he that loveth son or daughter more than me is not worthy of me.
,
,
,
"38 As eshyn nagh jean e chrosh y ymmyrkey as geyrt orryms, cha vel e feeu jeem. ","38 And he that taketh not his cross, and followeth after me, is not worthy of me."
,
"39 Eshyn nee e vioys y hauail, caillee e eh, agh eshyn chaillys e vioys er my ghraih’s, nee e eh y hauail. ",39 He that findeth his life shall lose it: and he that loseth his life for my sake shall find it.
"40 Eshyn ta soiaghey jiuish, te soiaghey jeems, as eshyn ta soiaghey jeems, te soiaghey jehsyn t’er my choyrt. ","40 He that receiveth you receiveth me, and he that receiveth me receiveth him that sent me."
,
"41 Eshyn ta cur oltaghey-bea da phadeyr ayns ennym phadeyr, yiow e leagh phadeyr, as eshyn ta cur oltaghey-bea da dooinney cairagh ayns ennym dooinney cairagh, yiow e leagh dooinney cairagh. ",41 He that receiveth a prophet in the name of a prophet shall receive a prophet's reward; and he that receiveth a righteous man in the name of a righteous man shall receive a righteous man's reward.
"42 As quoi-erbee ver cappan dy ushtey feayr da annane jeh’n vooinjer veggey shoh dy iv, ayns ennym annane jeusyn ta sheer geyrt orryms, dy firrinagh ta mee gra riu, nagh jean e er aght erbee e leagh y choall. ","42 And whosoever shall give to drink unto one of these little ones a cup of cold water only in the name of a disciple, verily I say unto you, he shall in no wise lose his reward."
,
,
,
,
,
CAB. XI.,Matthew Chapter 11 
"1 As haink eh gy kione, tra va Yeesey erreish saraghyn y choyrt da e ghaa ostyl jeig, dy jagh e veih shen dy ynsaghey as dy phreacheil ayns ny kialteenyn oc. ","1 And it came to pass, when Jesus had made an end of commanding his twelve disciples, he departed thence to teach and to preach in their cities."
"2 Nish tra va Ean er chlashtyn ayns y phryssoon jeh obbraghyn Chreest, hug e jees jeusyn v’er ny ve sheer marish er chaghteraght huggey, ","2 Now when John had heard in the prison the works of Christ, he sent two of his disciples,"
"3 Dy ghra rish, Nee uss e[‡‡], va dy heet, ny vel shin dy yeaghyn son fer elley? ","3 And said unto him, Art thou he that should come, or do we look for another?"
,
"4 Dreggyr Yeesey as doort e roo, Immee-jee as soilshee-jee da Ean ny reddyn ta shiu dy chlashtyn as dy akin: ","4 Jesus answered and said unto them, Go and shew John again those things which ye do hear and see:"
"5 Ta ny doall geddyn nyn soilshey, as ny croobee gimmeeaght, ny louranee er nyn ghlenney, ny beuyr clashtyn, ny merriu er nyn mioghey, as y sushtal er ny phreacheil da ny boughtyn. ","5 The blind receive their sight, and the lame walk, the lepers are cleansed, and the deaf hear, the dead are raised up, and the poor have the gospel preached to them."
,
,
,
,
"6 As bannit ta eshyn nagh gow oyr dy huittym ayns peccah, my my chiones. ","6 And blessed is he, whosoever shall not be offended in me."
"7 ¶ As myr va’d goll rowe, ren Yeesey toshiaght dy ghra rish y pobble my-chione Ean, Cre hie shiu magh gys yn aasagh dy akin? cuirtlagh criht rish y gheay? ","7 And as they departed, Jesus began to say unto the multitudes concerning John, What went ye out into the wilderness to see? A reed shaken with the wind?"
"8 Agh cre hie shiu magh dy akin? Dooinney coamrit ayns sheedey? Cur-my-ner, tar adsyn ta caeu sheedey ayns thiyn reeaghyn. ","8 But what went ye out for to see? A man clothed in soft raiment? behold, they that wear soft clothing are in kings' houses."
,
,
,
"9 Agh cre hie shiu magh dy akin? Phadeyr? Dy jarroo, ta mee gra riu, as fer syrjey ny phadeyr. ","9 But what went ye out for to see? A prophet? yea, I say unto you, and more than a prophet."
,
,
"10 Son shoh e, jeh te scruit, Cur-my-ner ta mee cur my haghter magh royd, dy yanoo aarloo jeh’n raad er dty hon. ","10 For this is he, of whom it is written, Behold, I send my messenger before thy face, which shall prepare thy way before thee."
,
,
"11 Dy firrinagh ta mee gra riu, nyn mastey ocsyn t’er nyn mreh jeh mraane, cha vel fer syrjey ny Ean Bashtey er nirree seose: ny yei ta’n fer[§§] sloo t’ayns reeriaght niau ny syrjey ny eshyn. ","11 Verily I say unto you, Among them that are born of women there hath not risen a greater than John the Baptist: notwithstanding he that is least in the kingdom of heaven is greater than he."
,
,
,
,
,
"12 As er dy laghyn Ean Bashtey derrey nish, ta sleih chionney stiagh gys reeriaght niau, as tar adsyn ta cheet lesh jeeanit cosney stiagh ayn. ","12 And from the days of John the Baptist until now the kingdom of heaven suffereth violence, and the violent take it by force."
13 Son ren ooilley ny phaderyn as y leigh phaderys derrey Ean. ,13 For all the prophets and the law prophesied until John.
,
"14 As my ta shiu booiaght y chlashtyn eh, shoh Elias va ry hoi cheet. ","14 And if ye will receive it, this is Elias, which was for to come."
"15 Eshyn ta cleashyn echey dy chlashtyn, lig e clashtyn. ","15 He that hath ears to hear, let him hear."
,
"16 ¶ Agh cre gys neem yn cheeloghe shoh y holaghey? Ta’d goll rish cloan ta nyn soie ayns ny margaghyn, as gemagh da ny sheshaghyn oc, ","16 But whereunto shall I liken this generation? It is like unto children sitting in the markets, and calling unto their fellows,"
,
,
"17 As gra, Ta shin er nianoo bingys diu, as cha vel shiu er ghonsin; ta shin er nianoo kiaull hrimshagh diu, as cha vel shiu er cheaney. ","17 And saying, We have piped unto you, and ye have not danced; we have mourned unto you, and ye have not lamented."
,
,
,
"18 Son cha daink Ean gee ny giv, as ta’d gra, Ta drogh spyrryd ayn. ","18 For John came neither eating nor drinking, and they say, He hath a devil."
