Manx,English
"Un fastyr, myr va’n ghrian goll sheese, haink shartanse dy hushagyn feer aalin ass ny thammagyn. Cha ren yn thunnag rieau fakin nyn lheid ayns ooilley e vea. Ollee va’d, as va’d lhoobey nyn mwannalyn keyl, as va ny fedjagyn oc feer aalin as cha gial as sniaghtey. V’ad geamagh lesh coraa nagh ren e rieau clashtyn roie myr v’ad skeayley nyn skianyn gloyroil as getlagh ersooyl voish yn feayraght gys çheeraghyn çheh harrish yn cheayn. As myr v’ad goll seose ny syrjey as ny syrjey ayns yn aer ren yn thunnag veg graney gennaghtyn yeearee dy gholl mâroo myr v’eh jeeaghyn orroo. Ren eh cassey eh-hene mygeayrt goll-rish queeyl, sheeyney magh e wannal geiyrt orroo, as geam lesh coraa feer joarree gys ren e gagglaghey eh-hene. Voddagh eh dy bragh jarrood ny ushagyn aalin, maynrey shen!  As ec y jerrey, tra v’ad ersooyl ass e hilley, ren e goll fo’n ushtey as çheet seose reesht, faggys dy ve ass e cheeayl lesh yn ennaghtyn va ayns e chree. Cha row fys echey cre’d va’n ennym oc ny cre’n raad va’d ersooyl, agh cha ren e rieau gennaght lheid yn chleayn gys ushagyn erbee elley ayns yn seihll. ","     One evening, just as the sun was setting, several beautiful birds came out of the bushes. The duckling had never seen any like them in all his life. They were swans; and they curved their graceful necks, and their beautiful plumage was as white as snow. They called with voice that he had never heard before as they spread their glorious wings and flew away from the cold to hot countries across the sea. And as they mounted higher and higher in the air, the ugly little duckling felt a desire to go with them as he watched them.. He whirled himself in the water like a wheel, stretched out his neck towards them, and uttered a cry so strange that it frightened himself. Could he ever forget those beautiful, happy birds! And when at last they were out of his sight, he dived under the water and rose again almost beside himself with excitement. He knew not the names of these birds nor where they had gone, but he never such an attraction towards any other bird in the world."
"     Cha row eh troo mysh ny cretooryn aalin; ny yeearree dy ve cha aalin roo. Cretoor boght graney, cre cha arryltagh as v’eh er chummal marish ny thunnagyn dy beagh ad er chur fea da. ","     He was not envious of these beautiful creatures; nor  wish to be as pretty as them. Poor ugly creature, how gladly he had lived with the ducks, if only they had given a break"
"Ren yn geurey gaase ny s’feayr as ny s’feayr, as ve eiginyt dy snaue mygeayrt ayns yn ushtey dy reayl eh voish rio, agh dy chooilley oie va’n phoyl gaase ny sloo raad v’eh snaue. Fy-yerrey, ren eh rio cha croie dy row yn ushtey crankal myr v’eh snaue ayn, as va’n eean  thunnag eiginit dy obbragh e chassyn dy reayl eh voish rio. Ren eh gaase skee ec y jerrey as lhie feagh as v’eh cummit shicker ayns yn rio. ","     The winter grew colder and colder; and he was obliged to swim about on the water to keep it from freezing, but every night the pool became smaller and smaller where he swam. At length it froze so hard that the ice in the water crackled as he swam in it, and the duckling had to paddle his legs to keep it from freezing. He became exhausted at last and lay still, and he was frozen fast in the ice."
     Moghey laa ny vairagh va dooinney boght gholl shaghey as fakin c’red va er daghyrt da’n eean thunnag. Ren eh brishey yn rio ayns peeshyn lesh e vraagyn fuygh as cur lesh yn thunnag thie gys e ven heshey.,     Early in the morning a peasant was passing by and saw what had happened to the duckling. He broke the ice in pieces with his wooden shoes and carried the duckling home to his wife. 
"  Ren yn çhiass aavoighey yn cretoor beg boght, agh tra honnick ny paitçhyn ee v’ad laccal cloie ree, agh va’n thunnag ayns aggle dy jinnagh ad assee da, myr shen lheim eh seose ayns aggle roo, as ren eh getlagh ayns claare bainey, as spreih yn bainney harrish yn çhamyr. Eisht ren yn ven bwooalley e bassyn as ren shen gagglagh eh ny smoo. Ren e getlagh ayns saagh eeym, as ass shen reesht ayns saagh meinney, as ass shen reesht. Cre’n cummey v’eh ayn eisht. Ren yn ven geam as cur da lesh yn chlou; va ny paitçhyn garraghtee as roie mygeayrt geamagh as rollal harrish-y-cheilley ayns streeu dy hayrtyn eh, agh hooar e ersooyl va’n dorrys feayn-foshlyt, as ren yn cretoor boght geddyn magh fud ny thammagyn as lhie sheesh snieut er yn sniaghtey.","  The warmth revived the poor little creature; but when the children wanted to play with him, but the duckling thought they would do him some harm, so he started up in terror of them, fluttered into a milk pan, and splashed the milk about the room. Then the woman clapped her hands, which frightened him still more. He flew into a butter cask, and back out and into a meal tub and out again. What a condition he was in then! The woman screamed and struck at him with the tongs; the children were laughing and running around shouting and rolling over each other in their efforts to catch him, but he got away. The door was wide open; and the poor creature got out among the bushes and lay down curled up on the snow."
"     Veagh eh feer ghroamagh dy jinnin ginsh mysh ooilley yn seaghyn trimshey as accrys as paays ren yn eean beg thunnag surranse trooid yn yeurey croie shen; agh tra va’n geurey ersooyl ren eh geddyn eh hene un voghrey ny lhie fud ny shuinyn, as ren eh gennaghtyn çhiass yn ghrian va soilshean as clashtyn ny hushagyn kiauleeaght, as dy row ooilley mygeayrt yn niarragh aalin. ","     It would be very sad were I to relate all the misery and privations which the poor little duckling endured during that hard winter; but when the winter had passed he found himself lying one morning in a moor, amongst the rushes, and felt the warm sun shining and heard the lark singing and that all around was beautiful spring."
"     Eisht ren eh gennaghtyn dy row ny skianyn echey er naase lajer, as ren eh yeealley ad noi e lhiattaghyn. Ren eh girree ard ayns yn aer. Ren ad cur lesh eh er e hoshiaght gys ren eh geddyn eh-hene ayns garey feer vooar raad va ny biljyn ooyl ayns slane blaa, as ny biljyn tramman sheeney nyn banglaneyn geayney sheese ayns yn trooan, va roie mysh boayl rea geayney. Va dy chooilley nhee jeaghyn aalin as stoamey ayns toshiaght yn niarragh. Voish thammag er-gerrey da haink three ollee[4] vaney feer aalin, clusaghey nyn fedjagyn as snaue dy eddrym harrish yn ushtey shliawn. Ren yn eean  thunnag cooinaghtyn er ny hushagyn aalin ren e fakin girree ass yn shuinagh as v’eh ny mee-vaynrey na ve rieau. ","     Then the young bird felt that his wings had grown strong, and he flapped them against his sides. He rose high into the air. They bore him onwards until he found himself in a very large garden where apple trees were in full blossom, and the elder trees stretched their long green branches down to the stream, which wound round a smooth lawn. Everything looked beautiful and grand in the early spring. From a thicket close by came three beautiful white swans, rustling their feathers and swimming lightly over the smooth water. The duckling remembered the lovely birds he saw rising from the rushes and felt more unhappy than ever."
"     “Neem getlagh gys ny ushagyn reeoil,” dooyrt eh, “as nee ad mee y varroo er yn oyr dy vel mee cha graney as goaill orrym dy heet er-gerrey daue Agh cha vel eh madyr; te ny share dy ve marroo lioroosyn na dy ve mingit ec ny thunnagyn as er ny yeealley liorish ny kiarkyn, as er ny phuttey mygeayrt liorish yn inneen va cur beaghey daue, ny dy gholl mow lesh accrys ayns yn yeurey. ","     “I will fly to these royal birds,” he exclaimed, “and they will kill me because I am so ugly and dare to approach them. But it does not matter; it is better to be killed by them than to be pecked by the ducks, and beaten by the hens, and pushed about by the maiden who was feeding them, or to starve with hunger in the winter.”"
     Eisht ren eh getlagh gys yn ushtey as snaue lesh ny hollee aalin. Cha leah as ren ad fakin yn joarree ren ad siyr dy veeitteil eh lesh nyn skianyn sheeynt dy lhean. ,     Then he flew to the water and swam towards the beautiful swans. The moment they espied the stranger they rushed to meet him with outstretched wings.
"     “Marr shiu mee,” dooyrt yn ushag voght, as ren eh croymmey e chione sheese gys eaghtyr yn ushtey, farkiagh son y vaase.","“Kill me,” said the poor bird and he bent his head down to the surface of the water and awaited death."
"     Agh cre ren eh cur my-ner ayns yn ushtey sollys agh yn jalloo echey hene— gyn ny sodjey ushag dorraghey-glass, graaney as neu-haitnyssagh dy yeeaghyn er, agh ollay feer aalin as stoamey. ","     But what did he see in the clear stream, but own image— no longer a dark-grey bird, ugly and disagreeable to look at, but a splendid and beautiful swan."
"     Dy ve ruggit ayns uhlllin eirinagh ayns edd thunnag; cha vel eh nearey erbee dy ve guirt ayns ooh ollay. Ren eh nish gennaghtyn maynrey lurg surranse wheesh dy trimshey as seaghyn, er yn oyr dy row eh ny share son goaill ayrn ayns ooilley ny taitnyssyn as eunyssyn mygeayrt-y-mysh; son ren ny hollee mooarey snaue mygeayrt-y-mysh yn fer noa, as stroogey eh lesh nyn mwannalyn liauyr, myr she-dty-vea. ","     To be born in a farmyard in a duck’s nest; it is of no shame at all to be hatched from a swan’s egg. He now felt glad at having suffered so much sorrow and trouble, because it enabled him to enjoy so much better all the pleasure and happiness around him; for the great swans swam round the newcomer and stroked him with their long necks, as a welcome."
"     Gys yn gharey ayns tra gherryd haink paart dy phaitchyn aegey, as ren ad ceau arran millish ayns yn ushtey. ","     To the garden presently came some young children, and they threw cake into the water."
"“Jeeagh,” dooyrt yn fer saa jeu. Shen ollay noa,” as va’d ooilley feer taitnyssagh ayn, as ren ad roie gys nyn ayr as nyn moir, daunsin as bwoalley nyn massyn, geamagh ayns boggey. “Ta ollay elley er jeet. Ta fer noa er roshtyn.”","“See,” cried the youngest, “there is a new one;” and they were all delighted with him, and ran to their father and mother, dancing and clapping their hands, shouting joyously, “Another swan has come; a new one has arrived.”"
"     Eisht ren ad ceau tooilliu arrane millish ayns yn ushtey as gra, “Ta’n fer noa yn fer s’aalin jeu ooilley, t’eh cha aeg as stoamey.” As ren ny shenn ollee croymmey nyn ghing kiongoyrt rish.","Then they threw more cake into the water and said, “The new one is the most beautiful one of all, he is so young and pretty.” And the old swans bowed their heads before him."
"     Eisht v’eh goaill nearey, as ren e folliaght e chione fo e skian, son cha row fys echey c’red dy yannoo, v’eh cha maynrey— agh ny-yeih, cha row eh moyrnagh. V’eh beg soit jeh son e ghranid, as nish ren eh clashtyn ad gra dy row eh yn fer s’aalin jeh ooilley ny hushagyn. Eer yn billey tramman ren lhoobey sheese e vanglaneyn ayns yn ushtey kiongoyrt rish, as va’n ghrian soilshean çheh as sollys. Eisht ren eh clusagh e edjagyn as lhoobey e wannal cheyl, as geamagh ayns boggey veih grunt e chree, “Cha ren mee rieau dreamal jeh lheid yn vaynrys shoh choud as va mee my eean thunnag graney","     Then he felt quite ashamed and hid his head under his wing, for he did not know what to do, he was so happy—yet he was not proud. He had been despised for his ugliness, and now he heard them say he was the most beautiful of all the birds. Even the elder tree bent down its boughs into the water before him, and the sun shone warm and bright. Then he rustled his feathers and curved his slender neck, and cried joyfully from the depths of his heart, “I never dreamed of such happiness as this while I was a despised ugly duckling."
"Er ny hyndaa gys Gaelg Liorish E. F., Crenaish. ","Translated into Manx by E. F., Cregneash."
As scrieut yn nah laa as feed jeh yn nah vee jeh’n yeurey ayns yn vlein hoght cheead yeig kaire feed as nuy jeig ayns Crenaish ayns kione sheer ass Ellan Vannin ayns Skylley Chreest.,"And written on the twenty-second of the second month of the winter (December), in the year eighteen hundred and ninety-nine, in Cregneash in the south-west end of the Isle of Man, in Rushen."
