Manx,English
"14 Ta dooinney dy jarroo marroo dooinney ayns goanlys: as tra ta’n ennal er n’gholl ass, cha jig eh reesht; chamoo ta’n annym cheet arragh, keayrt dy vel eh goit seose. ","14 A man indeed killeth through his malice: and the spirit, when it is gone forth, returneth not; neither the soul received up cometh again."
15 Agh cha vel eh ayns pooar dooinney dy haghney dty laue. ,15 But it is not possible to escape thine hand.
"16 Son va ny mee-chrauee, ren gobbal dy ghoaill tushtey jeed’s er nyn gerraghey liorish niart dty roih’s: lesh deayrtaghyn fliaghee yindyssagh, lesh sniaghtey-garroo, as lesh frassyn v’ad er nyn imman, nagh voddagh ad chea voue, as lesh aile v’ad er nyn stroie. ","16 For the ungodly, that denied to know thee, were scourged by the strength of thine arm: with strange rains, hails, and showers, were they persecuted, that they could not avoid, and through fire were they consumed."
"17 Agh yn yindys smoo ooilley, dy row bree yn aile ny stroshey ’syn ushtey, ta mooghey dy chooilley nhee: son ta’n seihll caggey ass lieh yn vooinjer chairal. ","17 For, which is most to be wondered at, the fire had more force in the water, that quencheth all things: for the world fighteth for the righteous."
"18 Son paart dy cheayrtyn va bree yn aile er ny chastey, nagh voddagh eh ny beishtyn dewilley y lostey seose va currit noi ny mee-chrauee: agh dy voddagh ad hene fakin as toiggal dy row ad fo eiyrtys briwnyssyn Yee. ","18 For sometime the flame was mitigated, that it might not burn up the beasts that were sent against the ungodly; but themselves might see and perceive that they were persecuted with the judgment of God."
"19 As keayrt elley ve lostey eer ayns mean yn ushtey, erskyn dooghys yn aile, dy stroie messyn cheer mee-chrauee. ","19 And at another time it burneth even in the midst of water above the power of fire, that it might destroy the fruits of an unjust land."
"20 Ayns ynnyd shoh ren uss dty phobble hene y yannoo magh lesh [19] beaghey ainleyn, as hug oo arran daue veih niau, aarlit gys nyn laue,[20] cordail rish yeearree dy chooilley ghooinney, as cooie gys dy chooilley vlass. ","20 Instead whereof thou feddest thine own people with angels' food, and didst send them from heaven bread prepared without their labour, able to content every man's delight, and agreeing to every taste."
"21 Son ren shoh dty veaghey soilshaghey magh dty chenjallys ghooie gys dty chloan, as myr ve cooie gys yeearree yn eeder, myr shen ren eh eh-hene y chummey gys blass dagh unnane. ","21 For thy sustenance declared thy sweetness unto thy children, and serving to the appetite of the eater, tempered itself to every man's liking."
"22 Agh ren y sniaghtey as y rio tannaghtyn fud yn aile, as cha lheïe ad, dy chur daue toiggal, dy ren yn aile, va lostey mean y sniaghtey-garroo, as tendreil ayns y fliaghey, stroie messyn nyn noidyn. ","22 But snow and ice endured the fire, and melted not, that they might know that fire burning in the hail, and sparkling in the rain, did destroy the fruits of the enemies."
"23 Agh ren shoh reesht yn eer dooghys hene y yarrood, dy voddagh yn vooinjer chairal ve er nyn gherjagh. ","23 But this again did even forget his own strength, that the righteous might be nourished."
"24 Son ta’n cretoor, ta dy hirveish uss e er-croo, bishaghey ayns niart noi ny mee-chrauee, son nyn gerraghey, as lhaggaghey e niart son y foays ocsyn ta treishteil ort. ","24 For the creature that serveth thee, who art the Maker increaseth his strength against the unrighteous for their punishment, and abateth his strength for the benefit of such as put their trust in thee."
"25 Shen-y-fa ec y traa shen hene ve er ny chaghlaa er dy chooilley aght, as ve biallagh gys dty ghrayse, ta gerjaghey dy chooilley nhee, cordail rish yn yeearree ocsyn va ayns feme: ","25 Therefore even then was it altered into all fashions, and was obedient to thy grace, that nourisheth all things, according to the desire of them that had need:"
"26 Dy vod toiggal ’ve ec dty chloan shynney lhiat, O Hiarn, nagh nee liorish messyn y thallooin ta dooinney er ny veaghey, agh dy nee dty ghoo ta dy ooraghey adsyn ta cur nyn dreishteil aynyd.","26 That thy children, O Lord, whom thou lovest, might know, that it is not the growing of fruits that nourisheth man: but that it is thy word, which preserveth them that put their trust in thee."
"27 Son shen nagh row er ny stroie liorish yn aile, ren dy leah lheïe ersooyl roish bree-hiass ny greïney. ","27 For that which was not destroyed of the fire, being warmed with a little sunbeam, soon melted away:"
"28 Dy choyrt dooin toiggal dy lhisagh shin roish irree-ny-greïney booise y chur dhyt’s, as ec brishey’n laa goaill hood’s nyn badjer. ","28 That it might be known, that we must prevent the sun to give thee thanks, and at the dayspring pray unto thee."
"29 Son nee treishteil yn neu-wooisal lheïe ersooyl myr lheeah-rio geuree, as shilley ersooyl myr ushtey gyn-ymmyd. ","29 For the hope of the unthankful shall melt away as the winter's hoar frost, and shall run away as unprofitable water."
,
Creenaght Solomon,Wisdom of Solomon
Cab. 17 ,
1 Son s’mooar ta dty vriwnyssyn as erskyn-insh; shen-y-fa ta anmeenyn neu-hushtagh er n’gholl er-shaghryn. ,"1 For great are thy judgments, and cannot be expressed: therefore unnurtured souls have erred."
"2 Son tra ghow deiney mee-chrauee orroo dy hranlaasey yn ashoon casherick; myr v’ad jeight seose ayns nyn dhieyn, pryssoonee yn dorraghys, as freilt fo geulaghyn oie liauyr, lhie ad ayns shen, giarit magh veih’n ard-chiarail dy bragh farraghtyn. ","2 For when unrighteous men thought to oppress the holy nation; they being shut up in their houses, the prisoners of darkness, and fettered with the bonds of a long night, lay there exiled from the eternal providence."
"3 Son smooinaghtyn dy cheiltyn ad hene fo nyn beccaghyn follit, v’ad skeaylt noon as noal fo coodaghey dorraghey dy yarroodys, agglit ass nyn geeayll, as seaghnit lesh ashlishyn atchimagh. ","3 For while they supposed to lie hid in their secret sins, they were scattered under a dark veil of forgetfulness, being horribly astonished, and troubled with strange apparitions."
"4 Son chamoo oddagh yn cooill dorraghey shen, ayn v’ad lhie, ad y reayll voish aggle, agh sheean [myr jeh ushtaghyn] feiyral mygeayrt-y-moo, as shillaghyn agglagh v’er ny akin lioroo lesh eddinyn graney groamagh. ","4 For neither might the corner that held them keep them from fear: but noises as of waters falling down sounded about them, and sad visions appeared unto them with heavy countenances."
5 Cha row bree yn aile dy choyrt soilshey daue: chamoo oddagh sollyssid soilshean ny rollageyn surranse dy cheau soilshey ’syn oie atchimagh cheddin. ,5 No power of the fire might give them light: neither could the bright flames of the stars endure to lighten that horrible night.
"6 Ynrycan honnick ad aile foaddit jeh hene, feer agglagh; son myr v’ad fo mooarane atchim, er-lhieu dy row shen honnick ad ny smessey na ny shillaghyn nagh vaik ad. ","6 Only there appeared unto them a fire kindled of itself, very dreadful: for being much terrified, they thought the things which they saw to be worse than the sight they saw not."
"7 Agh son molteyrys nyn obbeeys v’ad er nyn gastey, as hooar boggyssagh nyn ysseree oghsan naareydagh. ","7 As for the illusions of art magick, they were put down, and their vaunting in wisdom was reproved with disgrace."
"8 Son adsyn ghow orroo dy eiyrt ersooyl atchim as anvea veih annym seaghnit, v’ad hene seaghnit lesh aggle faghidagh. ","8 For they, that promised to drive away terrors and troubles from a sick soul, were sick themselves of fear, worthy to be laughed at."
"9 Son ga nagh row oc oyr erbee dy aggle; ny-yeih v’ad ec kione nyn geiley, mannagh row agh y maase goll shaghey, as ec tassane ard-nieughyn, ","9 For though no terrible thing did fear them; yet being scared with beasts that passed by, and hissing of serpents,"
"10 As hooar ad baase son aggle, gra, Nagh vaik ad yn aer, va mygeayrt-y-moo er dy chooilley heu. ","10 They died for fear, denying that they saw the air, which could of no side be avoided."
"11 Son ta olkys, deyrit liorish y feanish eck hene, feer agglagh, as tra t’ee er ny ghoostey liorish cooinsheanse. t’ee dy kinjagh cur-ro-laue mee-ourys atchimagh. ","11 For wickedness, condemned by her own witness, is very timorous, and being pressed with conscience, always forecasteth grievous things."
"12 Son cha vel aggle monney arragh, agh brah yn chooney shen ta nyn resoon dy hebbal dooin. ",12 For fear is nothing else but a betraying of the succours which reason offereth.
"13 As my sloo t’ad seaghnit cheu-sthie, wheesh shen s’trimmey hig orroo kerraghey nyn mee-hushtey. ","13 And the expectation from within, being less, counteth the ignorance more than the cause which bringeth the torment."
"14 Agh adsyn nyn lhie fo cadley trome yn oie cheddin, va dy jarroo atchimagh, as nagh dod shaghney shen haink orroo veih diunidyn niurin. ","14 But they sleeping the same sleep that night, which was indeed intolerable, and which came upon them out of the bottoms of inevitable hell,"
"15 Va paart jeu seaghnit lesh scaanyn neu-ghooghyssagh, as paart goll my-neealloo, nyn gree failleil ad: son haink aggle doaltattym orroo, as shen nagh row ad jeeaghyn er y hon. ","15 Were partly vexed with monstrous apparitions, and partly fainted, their heart failing them: for a sudden fear, and not looked for, came upon them."
"16 Myr shen, cre-erbee yn raad huitt fer ny lhie, shen y raad duirree eh, myr dooint ’sy phryssoon gyn boltyn yiarn. ","16 So then whosoever there fell down was straitly kept, shut up in a prison without iron bars,"
"17 Son edyr eh ve ny eirrinagh, ny bochil, ny jiulean ’sy vagher, haink eh er, as êginit v’eh dy hurranse shen ny va nauyn da: son v’ad ooilley kianlt lesh yn un gheuley dy ghorraghys. ","17 For whether he were husbandman, or shepherd, or a labourer in the field, he was overtaken, and endured that necessity, which could not be avoided: for they were all bound with one chain of darkness."
"18 Edyr eh ve geay rastagh, ny bingys eeanlee kiaulleeaght mastey banglaneyn ny biljyn, ny feiyr ushtey tuittym veih’n yrjid, ","18 Whether it were a whistling wind, or a melodious noise of birds among the spreading branches, or a pleasing fall of water running violently,"
"19 Ny tharmane atchimagh dy chlaghyn tilgit neose, ny lheimyragh noon as noal dy veishtyn ’sy dorraghys, ny buirroogh agglagh ny cretooryn oaldey s’atchimee, ny sheean dooble veih ny sleityn ooiganagh; hug lheid ny reddyn shoh orroo goll my-neealloo son aggle. ","19 Or a terrible sound of stones cast down, or a running that could not be seen of skipping beasts, or a roaring voice of most savage wild beasts, or a rebounding echo from the hollow mountains; these things made them to swoon for fear."
"20 Son harrish yn chooid elley jeh’n theihll va’n soilshey sollys soilshean, as cha row unnane erbee er nyn lhiettal ayns nyn obbyr. ","20 For the whole world shined with clear light, and none were hindered in their labour:"
"21 Harrystoo shoh ny-lomarcan va skeaylt oie ghroamagh, co-chaslys jeh’n dorraghys shen, va lurg shen dy verraghtyn orroo: agh ny-yeih, v’adsyn daue hene ny seaghnagh na’n dorraghys. ","21 Over them only was spread an heavy night, an image of that darkness which should afterward receive them: but yet were they unto themselves more grievous than the darkness."
,
Creenaght Solomon,Wisdom of Solomon
Cab. 18 ,
"1 Ny-yeih ec dty nooghyn va slane soilshey, yn coraa oc tra cheayll ad, as gyn fakin nyn gummey; er-yn-oyr nagh row ad er hurranse ny reddyn cheddin, ren ad coontey ad maynrey. ","1 Nevertheless thy saints had a very great light, whose voice they hearing, and not seeing their shape, because they also had not suffered the same things, they counted them happy."
"2 Agh er-yn-oyr nagh ren ad skielley daue nish, lioroo hurr ad aggair roïe, hug ad booise daue, as ghuee ad leih orroo, son dy row ad roïe nyn noidyn. ","2 But for that they did not hurt them now, of whom they had been wronged before, they thanked them, and besought them pardon for that they had been enemies."
"3 Ayns ynnyd y chooid cheddin, hug oo daue pillar lossey dy aile, dy ve chammah leeideilagh daue er nyn yurnah gyn-oayl, as grian breeoil dy chur soilshey ooasle daue. ","3 Instead whereof thou gavest them a burning pillar of fire, both to be a guide of the unknown journey, and an harmless sun to entertain them honourably."
"4 Son v’adsyn toilchin yn soilshey dy ve goit voue, as dy ve er ny phryssooney ayns dorraghys, va er reayll ayns bondiaght dty vec, lioroosyn va soilshey glen y leigh dy ve er ny hoilshaghey da’n seihll. ","4 For they were worthy to be deprived of light and imprisoned in darkness, who had kept thy sons shut up, by whom the uncorrupt light of the law was to be given unto the world."
"5 As tra v’ad kiarit dy stroie oikanyn dty chloan chasherick, myr va un lhiannoo er ny hilgey magh, as er ny hauail dy chur oghsan daue, ghow uss ersooyl earroo nyn ghloan, as stroie oo ad ooilley cooidjagh ayns ny ushtaghyn mooarey. ","5 And when they had determined to slay the babes of the saints, one child being cast forth, and saved, to reprove them, thou tookest away the multitude of their children, and destroyedst them altogether in a mighty water."
"6 Jeh’n oie shen va nyn ayraghyn er ny hickyraghey ro-laue, myr va fysseree firrinagh oc gys cre ny breearraghyn v’ad er choyrt nyn marrant, oddagh ad ny lurg shen ve jeh gien mie. ","6 Of that night were our fathers certified afore, that assuredly knowing unto what oaths they had given credence, they might afterwards be of good cheer."
"7 Shoh myr hooar dty phobble yn vondeish, chammah jeh saualtys y vooinjer chairail,[21] as jeh toyrt-mow nyn noidyn. ","7 So of thy people was accepted both the salvation of the righteous, and destruction of the enemies."
"8 Son lesh shen ren uss nyn noidyn y cherraghey, lesh y chooid cheddin t’ou uss er ghloyraghey shinyn dty chloan reiht. ","8 For wherewith thou didst punish our adversaries, by the same thou didst glorify us, whom thou hadst called."
"9 Son ren cloan chrauee deiney mie ouralley dy follit, as lesh un aigney ren ad leigh casherick, dy beagh ny nooghyn ayns paarteeas ry-cheilley chammah ayns maynrys as seaghyn, nyn ayraghyn nish fockley-magh arraneyn-moyllee. ","9 For the righteous children of good men did sacrifice secretly, and with one consent made a holy law, that the saints should be like partakers of the same good and evil, the fathers now singing out the songs of praise."
"10 Agh er y cheu elley va er ny chlashtyn eam atchimagh ny noidyn, as va bardoon trimshagh goll mygeayrt son y chloan v’ad dy ghobberan. ","10 But on the other side there sounded an ill according cry of the enemies, and a lamentable noise was carried abroad for children that were bewailed."
"11 Va’n mainshtyr as y charvaant er nyn gerraghey co-laik, as y ree myr dooinney erbee elley. ","11 The master and the servant were punished after one manner; and like as the king, so suffered the common person."
"12 Myr shen va oc ooilley dy cheilley earrooyn erskyn-towse dy verriu, lesh un cheint dy vaase, chamoo va ny bioee dy liooar dy oanluckey ny merriu: son ’sy tullogh va nyn sluight s’ooasle er nyn stroie. ",12 So they all together had innumerable dead with one kind of death; neither were the living sufficient to bury them: for in one moment the noblest offspring of them was destroyed.
"13 Son ga nagh jinnagh ad nhee erbee y chredjal fo molteyrys nyn obbeeys; ny-yeih tra honnick ad cragh nyn mec shinney, ghow ad roo shoh dy ve nyn gloan dy Yee. ","13 For whereas they would not believe any thing by reason of the enchantments; upon the destruction of the firstborn, they acknowledged this people to be the sons of God."
"14 Son tra va dy chooilley nhee ayns fea as fast, as yn oie shen ayns mean e jurnah siyragh, ","14 For while all things were in quiet silence, and that night was in the midst of her swift course,"
"15 Haink dty ghoo’s ooilley-niartal neose doaltattym veih dty stoyl-reeoil ayns niau, myr dooinney-caggee niartal ayns mean cheer kiarit son toyrt-mow. ","15 Thine Almighty word leaped down from heaven out of thy royal throne, as a fierce man of war into the midst of a land of destruction,"
"16 As hug eh lesh dty harey firrinagh myr cliwe geyre, as shassoo seose, lhieen eh dy chooilley nhee lesh baase, as v’eh roshtyn gys niau, ga dy hass eh er y thalloo. ","16 And brought thine unfeigned commandment as a sharp sword, and standing up filled all things with death; and it touched the heaven, but it stood upon the earth."
"17 Er shoh v’ad seaghnit lesh ashlishyn dy ghreamallyn atchimagh, as haink aggle doaltattym orroo. ","17 Then suddenly visions of horrible dreams troubled them sore, and terrors came upon them unlooked for."
"18 As fer as fer jeu lieh-varroo scaait noon as noal, hoilshee ad oyr nyn maaish. ","18 And one thrown here, and another there, half dead, shewed the cause of his death."
"19 Son va fysseree oc jeh shoh ro-laue veih nyn ghreamallyn seaghnagh, nagh jinnagh ad cherraghtyn gyn toiggal cre’n oyr v’ad seaghnit. ","19 For the dreams that troubled them did foreshew this, lest they should perish, and not know why they were afflicted."
"20 Dy jarroo haink blass jeh’n vaase er y vooinjer chrauee hene, as haink cragh er y pobble ’syn aasagh: agh cha row yn jymmoose foddey-farraghtyn. ","20 Yea, the tasting of death touched the righteous also, and there was a destruction of the multitude in the wilderness: but the wrath endured not long."
"21 Son eisht ren y [22] dooinney bannee siyr, as hass eh magh dy endeil ad; as cur lesh scape e hirveish cooie, eer padjer, as lhiasaghey incense, hass eh eddyr adsyn as y jymmoose, as shen myr ren eh yn arkys y lhiettal, soilshaghey dy row eh dty harvaant. ","21 For then the blameless man made haste, and stood forth to defend them; and bringing the shield of his proper ministry, even prayer, and the propitiation of incense, set himself against the wrath, and so brought the calamity to an end, declaring that he was thy servant."
"22 Shoh myr hooar eh barriaght er y stroieder, cha nee lesh troshid corp, chamoo lesh eilley-caggee, agh lesh fockle hug eh fo-chosh yn cragheyder, liorish lhiasaghey ny breearraghyn, as ny conaantyn, va jeant rish ny ayraghyn. ","22 So he overcame the destroyer, not with strength of body, nor force of arms, but with a word subdued him that punished, alleging the oaths and covenants made with the fathers."
"23 Son tra va ny merriu nish er duittym sheese ayns carnaneyn yn derrey yeh er y jeh elley, shassoo eddyr ad, ren eh castey yn jymmoose, as lhiettal y raad gys ny bioee. ","23 For when the dead were now fallen down by heaps one upon another, standing between, he stayed the wrath, and parted the way to the living."
"24 Son ayns y choamrey liauyr va slane aalid, as ayns ny kiare roaghyn dy chlaghyn costal va grainnit gloyr ny ayraghyn, as dty ard-ooashley er attey e chione. ","24 For in the long garment was the whole world, and in the four rows of the stones was the glory of the fathers graven, and thy Majesty upon the diadem of his head."
"25 Daue shoh hug y stroieder raad, myr v’eh ’syn ammys oc: son s’lioar ve daue agh blass jeh e yymmoose y gheddyn. ","25 Unto these the destroyer gave place, and was afraid of them: for it was enough that they only tasted of the wrath."
,
Creenaght Solomon,Wisdom of Solomon
Cab. 19 ,
1 Er son ny mee-chrauee huitt y jymmoose orroo gyn-vyghin gys y jerrey: son va fys echey ro-laue cre yinnagh ad; ,"1 As for the ungodly, wrath came upon them without mercy unto the end: for he knew before what they would do;"
"2 Lurg kied y choyrt daue dy immeeaght, as geiyrt magh ad ayns preis siyr, dy goghe ad arrys, as goll er nyn eiyrt’s. ","2 How that having given them leave to depart, and sent them hastily away, they would repent and pursue them."
"3 Son choud as v’ad foast dobberan as keayney harrish oaiaghyn ny merriu, ghow ad cooish ommijagh elley ayns laue, as deiyr ad orroosyn myr scapailtee, v’ad roïe er n’êginagh dy chosney roue. ","3 For whilst they were yet mourning and making lamentation at the graves of the dead, they added another foolish device, and pursued them as fugitives, whom they had intreated to be gone."
"4 Son y kerraghey va nauyn daue hayrn ad gys y jerrey shoh, dy daink jarrood orroo cre v’ad hannah er hurranse, dy yannoo magh slane towse ny briwnyssyn shen va kiart orroo. ","4 For the destiny, whereof they were worthy, drew them unto this end, and made them forget the things that had already happened, that they might fulfil the punishment which was wanting to their torments:"
5 Chammah dy osley raad yindyssagh da dty phobble; agh dy hayrn baase atchimagh orroo shoh. ,5 And that thy people might pass a wonderful way: but they might find a strange death.
"6 Son va’n slane cretoor lurg e ghooghys er ny chummey reesht ass-y-noa, shirveish ayns nyn oikyn cooie, dy reayll dty chloan hene gyn assee. ","6 For the whole creature in his proper kind was fashioned again anew, serving the peculiar commandments that were given unto them, that thy children might be kept without hurt:"
"7 Ta shen dy ghra, Bodjal scadooagh harrish y champ, as raad va ushtey roïe, thalloo chirrym cheet rish; as trooid yn aarkey-jiarg, raad rea; as trooid y thooilley niartal, magher glass. ","7 As namely, a cloud shadowing the camp; and where water stood before, dry land appeared; and out of the Red sea a way without impediment; and out of the violent stream a green field:"
"8 Ny-hrooid hie ooilley yn pobble va fo coadey dty laue, cur-my-ner dty virrillyn erskyn-towse yindyssagh. ","8 Wherethrough all the people went that were defended with thy hand, seeing thy marvellous strange wonders."
"9 Son ghow ad raad gyn lhiettal myr cabbil, as lheimyragh myr eayin, cur moylley dhyt’s, O Hiarn, ren ad y livrey. ","9 For they went at large like horses, and leaped like lambs, praising thee, O Lord, who hadst delivered them."
"10 Son cha row ad foast er yarrood cre v’er daghyrt ayns cheer nyn yoarreeaght, kys dy dymmyrk y thalloo beishteigyn ayns ynnyd maase, as dy row yn awin er-croo lesh froggyn ayns ynnyd eeastyn. ","10 For they were yet mindful of the things that were done while they sojourned in the strange land, how the ground brought forth flies instead of cattle, and how the river cast up a multitude of frogs instead of fishes."
"11 Agh lurg shen honnick ad sheeloghe noa dy eeanlee, tra va nyn yeearreeyn miandagh jollyssagh er bee blaystal. ","11 But afterwards they saw a new generation of fowls, when, being led with their appetite, they asked delicate meats."
"12 Son haink quaylyn seose huc veih’n aarkey, dy yannoo magh ad. ",12 For quails came up unto them from the sea for their contentment.
13 As haink kerraghey er ny peccee lesh cowraghyn agglagh dy haarneeyn atchimagh: son s’mie hoill ad shoh liorish nyn olkys ayns nyn ghrogh-ghellal creoi as dwoaiagh gys joarreeyn. ,"13 And punishments came upon the sinners not without former signs by the force of thunders: for they suffered justly according to their own wickedness, insomuch as they used a more hard and hateful behaviour toward strangers."
"14 Son cha dug ny Sodomiteyn oltaghey-bea da ny joarreeyn haink ny mast’ oc: agh dreill ad shoh eer caarjyn fo bondiaght, va er hoilchin dy mie voue. ","14 For the Sodomites did not receive those, whom they knew not when they came: but these brought friends into bondage, that had well deserved of them."
"15 As cha nee shen ny-lomarcan, agh hoiggal dy bee foayr ennagh er ny hoilshaghey dauesyn, nagh ren ad hene y ymmyrkey dy dooie gys joarreeyn. ","15 And not only so, but peradventure some respect shall be had of those, because they used strangers not friendly:"
"16 Agh ghell ad shoh dy feer dewil roosyn v’ad er n’ghoaill stiagh lesh cuirraghyn, as va hannah ayns commeeys mâroo ’sy leighyn cheddin. ","16 But these very grievously afflicted them, whom they had received with feastings, and were already made partakers of the same laws with them."
"17 Shen-y-fa lesh eer dellid v’ad shoh er nyn mwoalley, myr va’n vooinjer elley ec dorryssyn y dooinney cairagh; tra v’ad combaasit lesh dorraghys dullyr, atchimagh, as dagh unnane razey son raad e ghorrys hene. ","17 Therefore even with blindness were these stricken, as those were at the doors of the righteous man: when, being compassed about with horrible great darkness, every one sought the passage of his own doors."
"18 Son va ny [23] elementyn  er ny chaghlaa ayndoo hene, myr liorish keint dy choardail, myr ayns greïe-chiaullee, ta caghlaa bingys cur ennym elley er y shiaull, as ny-yeih te foast bingys, as foddee mayd baght y ghoaill jeh shoh liorish ny ta hannah er daghyrt ’sy theihll. ","18 For the elements were changed in themselves by a kind of harmony, like as in a psaltery notes change the name of the tune, and yet are always sounds; which may well be perceived by the sight of the things that have been done."
"19 Son va nheeghyn thallooinagh er ny chaghlaa gys ushtagh, as ny reddyn va roïe snaue ’syn ushtey, v’ad nish gimmeeaght er y thalloo. ","19 For earthly things were turned into watery, and the things, that before swam in the water, now went upon the ground."
"20 Va pooar ec yn aile ’syn ushtey, jarrood yn dooghys echey hene: as chaill yn ushtey e ghooghys mooghee hene. ","20 The fire had power in the water, forgetting his own virtue: and the water forgat his own quenching nature."
"21 Er y cheu elley, cha ren bree yn aile stroie feill cretooryn marvaanagh, ga dy jimmee ad ayn; chamoo lheïe eh yn [24] bee flaunyssagh shen, va dooghyssagh da dy lheïe, myr y lheeah-rio rish chiass ny greïney. ","21 On the other side, the flames wasted not the flesh of the corruptible living things, though they walked therein; neither melted they the icy kind of heavenly meat that was of nature apt to melt."
"22 Son ayns dy chooilley nhee, O Hiarn, ren oo mooar jeh dty phobble, as ren oo ad y ghloyraghey, chamoo ren oo beg y hoiaghey jeu: agh chooin oo lhieu ec dy chooilley hraa, as ayns dy chooilley voayl. ","22 For in all things, O Lord, thou didst magnify thy people, and glorify them, neither didst thou lightly regard them: but didst assist them in every time and place."
,
,
,
CREENAGHT YEESEY,ECCLESIASTICUS
MAC SIRACH;,
"NY,",
ECCLESIASTICUS.,
,
Ecclesiasticus,
Cab. 1 ,
"1 Ta dy chooilley chreenaght cheet veih’n Chiarn, as mârishyn te tannaghtyn son dy bragh. ","1 All wisdom cometh from the Lord, and is with him for ever."
"2 Quoi oddys earroo y ghoaill jeh genniagh ny marrey, as jeh ny bineyn fliaghee, as y traa gyn toshiaght, gyn jerrey? ","2 Who can number the sand of the sea, and the drops of rain, and the days of eternity?"
"3 Quoi oddys toiggal yrjid niau, as lheead y thallooin, as diunid ny marrey, as creenaght? ","3 Who can find out the height of heaven, and the breadth of the earth, and the deep, and wisdom?"
"4 Ta creenaght er ny ve ayn roish dy chooilley nhee, as ta fysseree e hushtey veih er-dy-rieau. ","4 Wisdom hath been created before all things, and the understanding of prudence from everlasting."
5 Ta goo yn Jee smoo syrjey bun e chreenaght; as ta ny raaidyn ecksh annaghyn dy bragh breeoil. ,5 The word of God most high is the fountain of wisdom; and her ways are everlasting commandments.
"6 Quoi da ta bun creenaght er ve er ny hoilshaghey, ny quoi ta toiggal e coyrleyn creeney? ",6 To whom hath the root of wisdom been revealed? or who hath known her wise counsels?
7 [Quoi da ta tushtey e chreenaght er ny ve soilshit? as quoi ta dy slane er hoiggal e obbraghyn yindyssagh?] ,7 Unto whom hath the knowledge of wisdom been made manifest? and who hath understood her great experience?
8 Ta un er ayn ynrycan creeney as ard-aggle dy ve goit roish; eer y Chiarn ta ny hoie er e stoyl-reeoil. ,"8 There is one wise and greatly to be feared, the Lord sitting upon his throne."
"9 Ren eh ish y chroo, as ghow eh yn baght eck, as yn earroo jee, as heeyn eh magh ee er ooilley e obbraghyn. ","9 He created her, and saw her, and numbered her, and poured her out upon all his works."
"10 T’eeish marish dy chooilley chretoor cordail rish e yioot, as t’eh er choyrt ee dauesyn ta graihagh er. ","10 She is with all flesh according to his gift, and he hath given her to them that love him."
"11 Ta aggle y Chiarn ooashley as gloyr, as gennallys, as attey dy voggey. ","11 The fear of the Lord is honour, and glory, and gladness, and a crown of rejoicing."
"12 Ta aggle y Chiarn jannoo cree gennal, as te coyrt boggey as gerjagh, as bea liauyr. ","12 The fear of the Lord maketh a merry heart, and giveth joy, and gladness, and a long life."
"13 Quoi erbee, ayn ta aggle y Chiarn, hig eh jeh dy mie ec y jerrey as yiow eh foayr ec laa e vaaish. ","13 Whoso feareth the Lord, it shall go well with him at the last, and he shall find favour in the day of his death."
"14 Dy ghoaill aggle roish y Chiarn, te bun dy chooilley chreenaght: as ve er ny chummey marish y chloan ynrick ayns y vreïn. ",14 To fear the Lord is the beginning of wisdom: and it was created with the faithful in the womb.
"15 T’ee er hoiaghey undin dy bragh farraghtyn marish deiney, as nee ee tannaghtyn marish nyn sluight. ","15 She hath built an everlasting foundation with men, and she shall continue with their seed."
"16 Dy ghoaill aggle roish y Chiarn, she shen yn ard-chreenaght; as t’ee jannoo magh cloan gheiney lesh nyn messyn eck: ","16 To fear the Lord is fulness of wisdom, and filleth men with her fruits."
"17 T’ee dy lhieeney ooilley nyn dhieyn lesh nheeghyn mie, as ny thieyn-tashtee lesh bishaghey. ","17 She filleth all their house with things desirable, and the garners with her increase."
"18 Ta aggle y Chiarn attey dy chreenaght, cur er shee as slaynt firrinagh dy vlaaghey, as t’ad shoh ny neesht giootyn Yee: as te dy vishaghey yn voggey ocsyn ta graihagh er. ","18 The fear of the Lord is a crown of wisdom, making peace and perfect health to flourish; both which are the gifts of God: and it enlargeth their rejoicing that love him."
"19 Ta creenaght shilley neose schleï, as tushtey dy hoiggal, as t’ee dy hroggal seose adsyn gys ard-ooashley, ta cummal dy kinjagh mâree. ","19 Wisdom raineth down skill and knowledge of understanding standing, and exalteth them to honour that hold her fast."
"20 Te fraue creenaght dy ghoaill aggle roish y Chiarn, as ta ny banglaneyn echey bea liauyr. ","20 The root of wisdom is to fear the Lord, and the branches thereof are long life."
"21 Ta aggle y Chiarn dy eiyrt ersooyl peccah, as cre-erbee yn raad te, te castey jymmoose. ","21 The fear of the Lord driveth away sins: and where it is present, it turneth away wrath."
"22 Cha vod dooinney eulyssagh ve er ny heyrey, son nee aile e eulys eh hene y stroie. ",22 A furious man cannot be justified; for the sway of his fury shall be his destruction.
23 Foddee dooinney soccaragh surranse son traa; agh fy-yerrey hig boggey ny whail. ,"23 A patient man will bear for a time, and afterward joy shall spring up unto him."
"24 Nee eh e ghoan y smaghtagh son traa, as nee meillyn ymmodee fockley magh e chreenaght. ","24 He will hide his words for a time, and the lips of many shall declare his wisdom."
25 Ta raaghyn tushtey ayns tashtaghyn creenaght: agh ta craueeaght dwoaiagh da’n vee-chrauee. ,25 The parables of knowledge are in the treasures of wisdom: but godliness is an abomination to a sinner.
